"lake","year","ba","type","size","times_treat","type_times_treat","period","event","site","tl","tlgroup","count","date","size_class"
"big pit","2018","after","control",11,"0","control","after",1,6,NA,"50",23,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,6,NA,"75",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,6,NA,"100",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,6,NA,"125",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,7,NA,"0",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,7,NA,"25",36,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,7,NA,"50",22,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,7,NA,"75",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,7,NA,"100",1,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,7,NA,"125",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,8,NA,"0",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,8,NA,"25",19,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,8,NA,"50",18,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,8,NA,"75",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,8,NA,"100",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,8,NA,"125",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,9,NA,"0",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,9,NA,"25",16,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,9,NA,"50",43,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,9,NA,"75",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,9,NA,"100",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,9,NA,"125",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,10,NA,"0",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,10,NA,"25",20,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,10,NA,"50",156,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,10,NA,"75",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,10,NA,"100",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,10,NA,"125",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,11,NA,"0",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,11,NA,"25",11,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,11,NA,"50",45,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,11,NA,"75",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,11,NA,"100",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,11,NA,"125",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,12,NA,"0",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,12,NA,"25",32,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,12,NA,"50",98,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,12,NA,"75",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,12,NA,"100",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,12,NA,"125",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,13,NA,"0",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,13,NA,"25",47,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,13,NA,"50",100,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,13,NA,"75",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,13,NA,"100",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,13,NA,"125",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,14,NA,"0",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,14,NA,"25",11,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,14,NA,"50",22,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,14,NA,"75",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,14,NA,"100",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,14,NA,"125",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,15,NA,"0",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,15,NA,"25",15,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,15,NA,"50",66,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,15,NA,"75",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,15,NA,"100",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","after",1,15,NA,"125",0,"5/11","small"
"big pit","2018","after","control",11,"0","control","before",2,1,NA,"0",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,1,NA,"25",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,1,NA,"50",318,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,1,NA,"75",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,1,NA,"100",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,1,NA,"125",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,2,NA,"0",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,2,NA,"25",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,2,NA,"50",318,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,2,NA,"75",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,2,NA,"100",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,2,NA,"125",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,3,NA,"0",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,3,NA,"25",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,3,NA,"50",220,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,3,NA,"75",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,3,NA,"100",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,3,NA,"125",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,4,NA,"0",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,4,NA,"25",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,4,NA,"50",403,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,4,NA,"75",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,4,NA,"100",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,4,NA,"125",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,5,NA,"0",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,5,NA,"25",3,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,5,NA,"50",138,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,5,NA,"75",2,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,5,NA,"100",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,5,NA,"125",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,6,NA,"0",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,6,NA,"25",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,6,NA,"50",102,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,6,NA,"75",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,6,NA,"100",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,6,NA,"125",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,7,NA,"0",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,7,NA,"25",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,7,NA,"50",16,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,7,NA,"75",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,7,NA,"100",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,7,NA,"125",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,8,NA,"0",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,8,NA,"25",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,8,NA,"50",147,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,8,NA,"75",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,8,NA,"100",1,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,8,NA,"125",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,9,NA,"0",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,9,NA,"25",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,9,NA,"50",175,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,9,NA,"75",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,9,NA,"100",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,9,NA,"125",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,10,NA,"0",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,10,NA,"25",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,10,NA,"50",145,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,10,NA,"75",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,10,NA,"100",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,10,NA,"125",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,11,NA,"0",2,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,11,NA,"25",18,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,11,NA,"50",171,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,11,NA,"75",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,11,NA,"100",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,11,NA,"125",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,12,NA,"0",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,12,NA,"25",9,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,12,NA,"50",160,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,12,NA,"75",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,12,NA,"100",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,12,NA,"125",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,13,NA,"0",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,13,NA,"25",3,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,13,NA,"50",158,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,13,NA,"75",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,13,NA,"100",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,13,NA,"125",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,14,NA,"0",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,14,NA,"25",5,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,14,NA,"50",110,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,14,NA,"75",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,14,NA,"100",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,14,NA,"125",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,15,NA,"0",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,15,NA,"25",17,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,15,NA,"50",159,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,15,NA,"75",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,15,NA,"100",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","before",2,15,NA,"125",0,"5/31","small"
"big pit","2018","after","control",11,"0","control","after",2,1,NA,"0",0,"6/1","small"
"big pit","2018","after","control",11,"0","control","after",2,1,NA,"25",0,"6/1","small"
"big pit","2018","after","control",11,"0","control","after",2,1,NA,"50",241,"6/1","small"
"big pit","2018","after","control",11,"0","control","after",2,1,NA,"75",0,"6/1","small"
"big pit","2018","after","control",11,"0","control","after",2,1,NA,"100",0,"6/1","small"
"big pit","2018","after","control",11,"0","control","after",2,1,NA,"125",0,"6/1","small"
"big pit","2018","after","control",11,"0","control","after",2,2,NA,"0",0,"6/1","small"
