"lake","year","ba","type","size","times_treat","type_times_treat","period","event","site","tl","tlgroup","count","date","size_class","type_treat"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,40,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,40,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,40,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,40,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,40,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,40,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,40,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,34,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,34,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,34,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,34,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,34,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,34,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,34,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,42,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,42,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,42,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,42,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,42,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,42,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,42,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,28,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,28,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,28,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,28,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,28,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,28,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,28,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,34,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,34,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,34,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,34,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,34,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,34,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,34,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,7,31,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,37,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,37,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,37,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,37,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,37,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,37,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,36,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,36,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,36,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,36,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,36,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,36,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,36,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,38,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,38,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,38,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,38,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,38,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,38,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,38,"50",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,30,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,30,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,30,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,30,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,30,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,30,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,30,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,37,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,37,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,37,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,37,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,37,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,37,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,37,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,32,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,32,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,32,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,32,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,32,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,32,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,32,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,33,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,32,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,32,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,32,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,32,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,32,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,32,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,8,32,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,9,35,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,9,35,"25",1,"5/16/2018","small","control"
"drummond3","2018","before","control",8.8,"0","control","after",1,9,35,"25",1,"5/16/2018","small","control"
